Run ID,Name,Source Type,Source Name,User,Status,activation,context_specific,enc_k1,enc_k2,enc_kernel,mode,multiple_performers,spec_k1,spec_k2,spec_kernel,best_cont_val_loss,best_perfm_val_loss,cont_bal_acc,cont_train_loss,cont_val_loss,cont_val_loss_early_stop,epoch,final_weight_variance_kurt,final_weight_variance_mean,final_weight_variance_skew,final_weight_variance_var,perfm_test_avg,perfm_test_std,perfm_train_loss,perfm_val_loss,perfm_val_loss_early_stop,rec_test_0,rec_test_1,rec_test_2,rec_test_3,rec_test_4,rec_test_5,test_ami,train_loss,val_loss,weight_variance_kurt,weight_variance_mean,weight_variance_skew,weight_variance_var
46f4c4d1c4a348359c3f95378ea7d901,,LOCAL,run.py,federico,RUNNING,,False,4,4,3,velocity,False,4,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e194a60fcf24446f87347dc69cca2737,,LOCAL,run.py,federico,FINISHED,ReLU(),False,4,2,5,velocity,True,4,4,5,,0.12606972455978394,,,,NaN,39,1.2000000000000002,0.0000026771671931682642,1.7888543819998317,3.583612090088221e-11,0.12020360678434372,0.09835836291313171,0.1256205439567566,0.1259574145078659,0.12606972455978394,,,,,,,0.0018766390858218074,0.1256205439567566,0.1259574145078659,1.2000000476837158,0.0000026771672310133,1.7888543605804443,3.5836122264099046e-11
6eacbec2b02d435c99d01f1f3328061f,,LOCAL,run.py,federico,FINISHED,ReLU(),True,4,2,5,velocity,False,4,4,5,0.27761438488960266,0.12348833680152893,0.16805554926395416,0.2777771055698395,0.27750763297080994,0.27762410044670105,39,NaN,0,NaN,0,0.119016632437706,0.09039653837680817,0.12255774438381195,0.12336316704750061,0.12339091300964355,1,0,0.008333333767950535,0,0,0,-0.00033476887620054185,0.400335431098938,0.4008709490299225,NaN,0,NaN,0
374a718a19414e40b70db5e8f69364fd,,LOCAL,run.py,federico,FINISHED,ReLU(),True,4,2,5,velocity,True,4,4,5,0.2785601019859314,0.12557955086231232,0.19294534623622894,0.2776782810688019,0.27841269969940186,0.27843210101127625,39,1.2000000000000037,0.00001096574929102904,1.788854381999833,6.012382875685194e-10,0.1196342334151268,0.09770546108484268,0.12505023181438446,0.12540623545646667,0.12551653385162354,0.11023622006177902,0.5307692289352417,0.44999998807907104,0,0.0416666679084301,0.02500000037252903,0.006140520330518484,0.40272846817970276,0.4038190245628357,1.2000000476837158,0.00001096574942494044,1.7888543605804443,6.01238281383587e-10
6a547cac45e34949a59f09e1696069c5,,LOCAL,run.py,federico,FINISHED,,False,4,2,5,velocity,False,4,4,5,,0.12847360968589783,,,,NaN,39,NaN,0,NaN,0,0.12221673876047134,0.09770756959915161,0.1264609545469284,0.12867696583271027,0.12883242964744568,,,,,,,0.002483515767380595,0.1264609545469284,0.12867696583271027,NaN,0,NaN,0
0a3becf0e8b940c2bbc567d1420ee802,,LOCAL,run.py,federico,FINISHED,ReLU(),False,4,2,5,velocity,True,4,4,3,,0.12283337116241455,,,,NaN,34,99.00970873786407,1.9135436550399004e-7,10.05035863727579,3.7714987993357654e-12,0.11727292090654373,0.09390764683485031,0.12277679890394211,0.12279558181762695,0.12280546873807907,,,,,,,0.00792322214692831,0.12277679890394211,0.12279558181762695,99.00971221923828,1.9135435991302074e-7,10.050358772277832,3.771498738314172e-12
4f97de1f296e498d8684687934ae5d5e,,LOCAL,run.py,federico,FINISHED,ReLU(),True,4,2,5,velocity,False,4,4,3,0.2777942717075348,0.12337719649076462,0.16616161167621613,0.2777771055698395,0.27779433131217957,0.2777944505214691,39,NaN,0,NaN,0,0.1190338209271431,0.0903875008225441,0.12255781143903732,0.1233585923910141,0.12337284535169601,0.9636363387107849,0.03333333507180214,0,0,0,0,0.010502230376005173,0.40033555030822754,0.401153028011322,NaN,0,NaN,0
876d0d0f2c15400980d2f23b2e6b7f0d,,LOCAL,run.py,federico,FINISHED,ReLU(),True,4,2,5,velocity,True,4,4,3,0.27875277400016785,0.12283221632242203,0.16863349080085754,0.27747687697410583,0.27866455912590027,0.27868708968162537,34,99.00970873786407,1.9135436550399004e-7,10.05035863727579,3.7714987993357654e-12,0.11727412045001984,0.09389761835336685,0.12277679890394211,0.12279240787029266,0.12280266731977463,0.5669291615486145,0.16153846681118011,0.008333333767950535,0,0.2750000059604645,0,0.008477005176246166,0.40025368332862854,0.4014570415019989,99.00971221923828,1.9135435991302074e-7,10.050358772277832,3.771498738314172e-12
ad22a1df0f7a49e4ba6041562c389cb3,,LOCAL,run.py,federico,FINISHED,,False,4,2,5,velocity,False,4,4,3,,0.12396735697984695,,,,NaN,34,NaN,0,NaN,0,0.11901836842298508,0.09227950870990753,0.12416165322065353,0.12409929931163788,0.12400785833597183,,,,,,,0.0044887010008096695,0.12416165322065353,0.12409929931163788,NaN,0,NaN,0
00998d16567c47d381c1d130ac25143b,,LOCAL,run.py,federico,FINISHED,ReLU(),False,4,2,5,velocity,True,4,2,5,,0.12442706525325775,,,,NaN,39,1.2000000000000037,0.000003961035011438666,1.788854381999833,7.844899180921458e-11,0.11857999116182327,0.09643100947141647,0.12412082403898239,0.12433911114931107,0.12440745532512665,,,,,,,4.709609065852317e-16,0.12412082403898239,0.12433911114931107,1.2000000476837158,0.000003961034963140264,1.7888543605804443,7.844899035935882e-11
e4a06b3e15a145809d63c35930e0eab1,,LOCAL,run.py,federico,FINISHED,ReLU(),True,4,2,5,velocity,False,4,2,5,0.27777788043022156,0.12345009297132492,0.1666666716337204,0.2777771055698395,0.2777778208255768,0.27777788043022156,39,NaN,0,NaN,0,0.11903394013643265,0.0903870239853859,0.12255790829658508,0.12335841357707977,0.12338265031576157,1,0,0,0,0,0,-1.541418646012555e-16,0.40033555030822754,0.4011363387107849,NaN,0,NaN,0
b76d97c43c3e444488a8c50d6d45b413,,LOCAL,run.py,federico,FINISHED,ReLU(),True,4,2,5,velocity,True,4,2,5,0.27777785062789917,0.12412053346633911,0.1666666716337204,0.2777771055698395,0.2777777314186096,0.27777785062789917,39,1.1999999999999966,0.000012862504185331661,1.7888543819998306,8.272200695883726e-10,0.1182497963309288,0.09597548097372055,0.12375609576702118,0.12400051951408386,0.12406458705663681,0,0,0,0,1,0,4.709609065852317e-16,0.4015338718891144,0.40177837014198303,1.2000000476837158,0.00001286250426346669,1.7888543605804443,8.272200702208465e-10
8181646836d24362b9059386cc6c49d5,,LOCAL,run.py,federico,FINISHED,,False,4,2,5,velocity,False,4,2,5,,0.1278952807188034,,,,NaN,39,NaN,0,NaN,0,0.12039139121770859,0.0953894853591919,0.12658698856830597,0.12640105187892914,0.1278952807188034,,,,,,,-1.541418646012555e-16,0.12658698856830597,0.12640105187892914,NaN,0,NaN,0
3702f89266a849d1a7f2e375c8f89a1e,,LOCAL,run.py,federico,FINISHED,ReLU(),False,4,2,5,velocity,True,4,2,3,,0.12477029860019684,,,,NaN,39,49.52470767166167,1.5548808444514097e-7,6.7515183714668625,4.144673513909391e-13,0.1187346875667572,0.09122475236654282,0.12392255663871765,0.12359632551670074,0.12477029860019684,,,,,,,0.010322434827685356,0.12392255663871765,0.12359632551670074,49.52470779418945,1.5548808107723744e-7,6.751518249511719,4.144673428248258e-13
850581b98067476e8c91ec9597962c1b,,LOCAL,run.py,federico,FINISHED,ReLU(),True,4,2,5,velocity,False,4,2,3,0.2778092324733734,0.1299409568309784,0.15416666865348816,0.2777771055698395,0.2781147360801697,0.2781114876270294,39,NaN,0,NaN,0,0.12066785246133804,0.09577422589063644,0.126690074801445,0.12677298486232758,0.1299409568309784,0.8999999761581421,0,0,0,0.02500000037252903,0,0.026669882237911224,0.404467910528183,0.40488776564598083,NaN,0,NaN,0
909a268d30964e68bb075b485536c24d,,LOCAL,run.py,federico,FINISHED,ReLU(),True,4,2,5,velocity,True,4,2,3,0.2761467695236206,0.12417522072792053,0.16084276139736176,0.2778293490409851,0.2767930328845978,0.27619773149490356,39,48.70957537612186,4.982455364905833e-7,6.686307413348459,3.79519881799687e-12,0.11888998746871948,0.09140762686729431,0.12359360605478287,0.12441646307706833,0.12420552223920822,0.29133859276771545,0.015384615398943424,0.2916666567325592,0.19166666269302368,0.01666666753590107,0.15833333134651184,0.009010775946080685,0.40142321586608887,0.4012095034122467,48.70957565307617,4.982455266144825e-7,6.686307430267334,3.795198964123836e-12
2034ffface1d4ff1bdfcbf9e9648a078,,LOCAL,run.py,federico,FINISHED,,False,4,2,5,velocity,False,4,2,3,,0.1252703070640564,,,,NaN,39,NaN,0,NaN,0,0.12235105782747269,0.08958693593740463,0.12438696622848511,0.1262774020433426,0.12547098100185394,,,,,,,0.0064002471044659615,0.12438696622848511,0.1262774020433426,NaN,0,NaN,0
ba9c5ba2476d49888c82547376145b60,,LOCAL,run.py,federico,FINISHED,ReLU(),False,4,2,5,velocity,True,4,1,5,,0.188487708568573,,,,NaN,35,-0.2727070984571127,1.1299634628392836e-10,0.6757589656224973,7.444477243465876e-21,0.1967739760875702,0.136293426156044,0.19340087473392487,0.18860648572444916,0.18871243298053741,,,,,,,0.004287534859031439,0.19340087473392487,0.18860648572444916,-0.27270710468292236,1.1299634838923822e-10,0.675758957862854,7.444476878960931e-21
6129f9745aa246f1b52b20d8ef0040ee,,LOCAL,run.py,federico,FINISHED,ReLU(),True,4,2,5,velocity,False,4,1,5,0.27807512879371643,0.17777548730373383,0.18240566551685333,0.27778396010398865,0.27795231342315674,0.27808690071105957,34,NaN,0,NaN,0,0.1955910176038742,0.1390579491853714,0.19234243035316467,0.1775343418121338,0.1778648942708969,0,0.46000000834465027,0.03333333507180214,0,0.5916666388511658,0.009433962404727936,0.007692366372793913,0.47012627124786377,0.4554867148399353,NaN,0,NaN,0
15d46fcf357c4c8680bbd885ee2ade95,,LOCAL,run.py,federico,FINISHED,ReLU(),True,4,2,5,velocity,True,4,1,5,0.28010520339012146,0.17859676480293274,0.13993960618972778,0.27773624658584595,0.27909061312675476,0.27930784225463867,39,0.010946183662591036,4.190627102623473e-8,1.059556077897904,1.4565848176357054e-15,0.182554692029953,0.11936061084270477,0.18454554677009583,0.17611494660377502,0.17859676480293274,0.07874015718698502,0.4692307710647583,0.2750000059604645,0.01666666753590107,0,0,0.007767862174659967,0.4622816741466522,0.45520561933517456,0.010946185328066349,4.190627223010779e-8,1.0595561265945435,1.4565848552736886e-15
ede9633aa8144248b44956b59c876c31,,LOCAL,run.py,federico,FINISHED,,False,4,2,5,velocity,False,4,1,5,,0.17744871973991394,,,,NaN,39,NaN,0,NaN,0,0.19697865843772888,0.1398632973432541,0.19396577775478363,0.17877055704593658,0.17766886949539185,,,,,,,0.009672722779214382,0.19396577775478363,0.17877055704593658,NaN,0,NaN,0
a660e14c63da42f19c8775f8144e2c3e,,LOCAL,run.py,federico,RUNNING,ReLU(),False,4,2,5,velocity,True,4,1,5,,,,,,NaN,4,,,,,,,0.1791650801897049,0.16737540066242218,NaN,,,,,,,,0.1791650801897049,0.16737540066242218,-1.0855180025100708,6.994638646062867e-9,-0.003947732038795948,1.9890029321786706e-17
5831fdc21bc34423a54f6bec7946a5aa,,LOCAL,run.py,federico,FINISHED,ReLU(),True,4,2,5,velocity,False,4,1,5,0.27777788043022156,0.1234663650393486,0.1666666716337204,0.2777771055698395,0.2777778208255768,0.27777788043022156,39,NaN,0,NaN,0,0.11903379112482071,0.09038761258125305,0.12255772948265076,0.12335865944623947,0.1233869343996048,1,0,0,0,0,0,0.012806390412151814,0.4003354012966156,0.4011366069316864,NaN,0,NaN,0
02a96f03becb47f89db39b57333d993a,,LOCAL,run.py,federico,FINISHED,ReLU(),True,4,2,5,velocity,True,4,1,5,0.277902752161026,0.16793127357959747,0.1617521345615387,0.27758827805519104,0.27793124318122864,0.27793604135513306,34,0.5438831190336884,3.9134874214326646e-11,1.3390449496573724,1.3325231283987074e-21,0.16564911603927612,0.11052528023719788,0.17787356674671173,0.16844798624515533,0.16813084483146667,0,0.05384615436196327,0,0,0.02500000037252903,0.8916666507720947,-0.0006391438073478639,0.4554617404937744,0.4463792145252228,0.5438831448554993,3.9134875895463495e-11,1.3390449285507202,1.3325231413891801e-21
49d88b5efbed422baf9f7ee9652bc963,,LOCAL,run.py,federico,FINISHED,,False,4,2,5,velocity,False,4,1,5,,0.16377513110637665,,,,NaN,39,NaN,0,NaN,0,0.16456131637096405,0.11112315207719803,0.17897479236125946,0.16426703333854675,0.16423265635967255,,,,,,,0.00018718726641964167,0.17897479236125946,0.16426703333854675,NaN,0,NaN,0
3f26c04d203148c78dd0b45d9717acc9,,LOCAL,run.py,federico,FINISHED,ReLU(),False,4,2,5,velocity,True,4,1,3,,0.12277086824178696,,,,NaN,34,98.00980392000145,1.9320527496008596e-7,10.000490183945702,3.807431865835393e-12,0.11722610145807266,0.09367747604846954,0.12271464616060257,0.12273316085338593,0.12274334579706192,,,,,,,0.004964885301887989,0.12271464616060257,0.12273316085338593,98.00980377197266,1.9320528110711166e-7,10.000490188598633,3.807431800395555e-12
a5095cd25757466981774a6d621705b8,,LOCAL,run.py,federico,FINISHED,ReLU(),True,4,2,5,velocity,False,4,1,3,0.2696356773376465,0.12337438762187958,0.1666666716337204,0.2777771055698395,0.26963573694229126,0.2696356773376465,39,NaN,0,NaN,0,0.11903375387191772,0.09038776904344559,0.12255772948265076,0.12335872650146484,0.12336666136980057,0,0,0,0,1,0,-1.541418646012555e-16,0.4003354012966156,0.39299437403678894,NaN,0,NaN,0
b2ac61f0aebe44dbb4a8af2c4d242cfe,,LOCAL,run.py,federico,FINISHED,ReLU(),True,4,2,5,velocity,True,4,1,3,0.27803775668144226,0.12277086824178696,0.1716417670249939,0.277921587228775,0.27882906794548035,0.2787064015865326,34,98.00980392151804,1.932040698724574e-7,10.000490184060576,3.807432331462176e-12,0.11722610145807266,0.09367747604846954,0.12271464616060257,0.12273316085338593,0.12274334579706192,0.015748031437397003,0.03076923079788685,0,0.07500000298023224,0.0833333358168602,0.824999988079071,0.008152217604219913,0.40063586831092834,0.4015621840953827,98.00980377197266,1.9320407318446087e-7,10.000490188598633,3.807432234076424e-12
