run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.final_weight_variance_mean,metrics.perfm_val_loss_early_stop,metrics.cont_val_loss_early_stop,metrics.weight_variance_var,metrics.perfm_val_loss,metrics.perfm_test_std,metrics.final_weight_variance_kurt,metrics.weight_variance_kurt,metrics.weight_variance_mean,metrics.final_weight_variance_var,metrics.perfm_test_avg,metrics.val_loss,metrics.train_loss,metrics.test_ami,metrics.perfm_train_loss,metrics.best_perfm_val_loss,metrics.epoch,metrics.weight_variance_skew,metrics.final_weight_variance_skew,metrics.rec_test_2,metrics.cont_bal_acc,metrics.rec_test_5,metrics.best_cont_val_loss,metrics.cont_train_loss,metrics.rec_test_3,metrics.rec_test_4,metrics.cont_val_loss,metrics.rec_test_0,metrics.rec_test_1,params.enc_kernel,params.spec_kernel,params.enc_k2,params.enc_k1,params.spec_k2,params.context_specific,params.activation,params.mode,params.spec_k1,params.multiple_performers,tags.mlflow.source.name,tags.mlflow.user,tags.mlflow.source.type
90acde9936de4408be63f9cbb10aada0,2,FINISHED,/home/federico/mlruns/2/90acde9936de4408be63f9cbb10aada0/artifacts,2022-02-18 22:01:57.111000+00:00,2022-02-19 01:32:46.278000+00:00,1.6184329552385568e-09,0.3505943715572357,0.27692967653274536,8.126709857294467e-19,0.35349777340888977,0.18147724866867065,-0.945831860965967,-0.945831835269928,1.6184329432178401e-09,8.12670963843759e-19,0.32641348242759705,0.6305091381072998,0.6150573492050171,0.001980589469894767,0.33735227584838867,0.34846821427345276,36.0,-0.8158923983573914,-0.8158923765565067,0.02500000037252903,0.17188994586467743,0.11818181723356247,0.2769419848918915,0.2777049243450165,0.6000000238418579,0.10000000149011612,0.2770114541053772,0.09649122506380081,0.09166666865348816,5,5,2,4,2,True,ReLU(),pedaling,4,True,run.py,federico,LOCAL
51b0291daa024d2390d22032a17ad3f6,2,FINISHED,/home/federico/mlruns/2/51b0291daa024d2390d22032a17ad3f6/artifacts,2022-02-18 20:05:57.106000+00:00,2022-02-18 22:01:56.724000+00:00,0.0,0.3417899012565613,,0.0,0.3406333327293396,0.18098184466362,,,0.0,0.0,0.3255315124988556,0.3406333327293396,0.33898788690567017,0.003026344580575824,0.33898788690567017,0.3417899012565613,39.0,,,,,,,,,,,,,5,5,2,4,2,False,,pedaling,4,False,run.py,federico,LOCAL
4cb0580bdfd547249a8163dd1c74d7d5,2,FINISHED,/home/federico/mlruns/2/4cb0580bdfd547249a8163dd1c74d7d5/artifacts,2022-02-18 11:54:15.930000+00:00,2022-02-18 13:54:24.820000+00:00,2.3999172734575356e-13,0.2755964696407318,,4.5705890873690725e-25,0.27337586879730225,0.21649809181690216,80.5915640962125,80.59156799316406,2.399917287468356e-13,4.5705889919813445e-25,0.3062358796596527,0.27337586879730225,0.28821736574172974,0.010706235654652119,0.28821736574172974,0.2755964696407318,39.0,8.66480541229248,8.664805344454676,,,,,,,,,,,5,3,2,4,2,False,ReLU(),pedaling,4,True,run.py,federico,LOCAL
282eadf59e8c4073ba9e8df3f7933fc5,2,FINISHED,/home/federico/mlruns/2/282eadf59e8c4073ba9e8df3f7933fc5/artifacts,2022-02-18 08:06:28.115000+00:00,2022-02-18 11:54:15.860000+00:00,0.0,0.2956677973270416,0.2835821211338043,0.0,0.29565438628196716,0.17348919808864594,,,0.0,0.0,0.2890423536300659,0.5792365670204163,0.5730530619621277,0.00332120549865067,0.2952754497528076,0.29572397470474243,39.0,,,0.0,0.1666666716337204,0.0,0.2835821211338043,0.27777713537216187,0.0,0.0,0.28358206152915955,1.0,0.0,5,3,2,4,2,True,ReLU(),pedaling,4,False,run.py,federico,LOCAL
6d091bed02a146968c9c02a2370dd6c7,2,FINISHED,/home/federico/mlruns/2/6d091bed02a146968c9c02a2370dd6c7/artifacts,2022-02-18 05:15:17.039000+00:00,2022-02-18 08:06:28.040000+00:00,5.567408070091735e-13,0.2756361961364746,0.2762890160083771,3.3286816664941404e-25,0.2755328416824341,0.2224894016981125,74.63759331642876,63.99102783203125,2.6065532111180234e-13,2.1550932710136075e-24,0.30449041724205017,0.5515349507331848,0.5680236220359802,0.009180646389722824,0.29004696011543274,0.2754705250263214,34.0,7.384092807769775,8.215969354496211,0.10833333432674408,0.17630913853645325,0.036363635212183,0.27620363235473633,0.2779765725135803,0.699999988079071,0.06666667014360428,0.2760022282600403,0.09649122506380081,0.05000000074505806,5,3,2,4,2,True,ReLU(),pedaling,4,True,run.py,federico,LOCAL
07ffa93bf3e14ab784e4f61604de8ea1,2,FINISHED,/home/federico/mlruns/2/07ffa93bf3e14ab784e4f61604de8ea1/artifacts,2022-02-18 03:15:22.434000+00:00,2022-02-18 05:15:16.758000+00:00,0.0,0.2800757884979248,,0.0,0.2839110791683197,0.2340361624956131,,,0.0,0.0,0.3076760768890381,0.2839110791683197,0.28855273127555847,0.0046716611832380295,0.28855273127555847,0.2786327004432678,37.0,,,,,,,,,,,,,5,3,2,4,2,False,,pedaling,4,False,run.py,federico,LOCAL
f5b538b4a72942f7b33c3019f26bc18f,2,FINISHED,/home/federico/mlruns/2/f5b538b4a72942f7b33c3019f26bc18f/artifacts,2022-02-18 01:16:03.438000+00:00,2022-02-18 03:15:22.421000+00:00,2.2009229762177403e-12,0.27886104583740234,,1.2820073604725216e-23,0.2787773609161377,0.2140587568283081,0.3212060239248835,0.3212060332298279,2.200923037570801e-12,1.2820073262637922e-23,0.29867544770240784,0.2787773609161377,0.28142887353897095,0.0026757423765957355,0.28142887353897095,0.2786220610141754,35.0,1.3940651416778564,1.3940651706515013,,,,,,,,,,,5,5,2,4,1,False,ReLU(),pedaling,4,True,run.py,federico,LOCAL
f4311de4db454b44baa235fa0acd20ba,2,FINISHED,/home/federico/mlruns/2/f4311de4db454b44baa235fa0acd20ba/artifacts,2022-02-17 21:09:35.316000+00:00,2022-02-18 01:16:03.379000+00:00,0.0,0.28095224499702454,0.27705153822898865,0.0,0.2809576094150543,0.18921054899692535,,,0.0,0.0,0.28707271814346313,0.558018147945404,0.5624324679374695,-0.0013918888289481401,0.2846549153327942,0.28099873661994934,39.0,,,0.014285714365541935,0.16904762387275696,0.0,0.27705010771751404,0.27777713537216187,0.0,0.0,0.27706068754196167,1.0,0.0,5,5,2,4,1,True,ReLU(),pedaling,4,False,run.py,federico,LOCAL
229137d4f4ac42d1bd9061c8419e4e96,2,FINISHED,/home/federico/mlruns/2/229137d4f4ac42d1bd9061c8419e4e96/artifacts,2022-02-17 17:04:18.859000+00:00,2022-02-17 21:09:35.221000+00:00,1.0007750751059373e-11,0.2786533832550049,0.2765902280807495,2.6440464268281424e-22,0.27795901894569397,0.21507595479488373,0.274004453901608,0.2740044593811035,1.0007750704532636e-11,2.644046435640589e-22,0.29871633648872375,0.5545452237129211,0.559425950050354,0.0018079845467582345,0.2815573215484619,0.27853140234947205,39.0,1.3748538494110107,1.3748538199531517,0.008333333767950535,0.20059144496917725,0.16363635659217834,0.2765684723854065,0.27786844968795776,0.15000000596046448,0.7250000238418579,0.2765861749649048,0.1315789520740509,0.02500000037252903,5,5,2,4,1,True,ReLU(),pedaling,4,True,run.py,federico,LOCAL
cdf84438b8c3459d84b588aa8562456f,2,FINISHED,/home/federico/mlruns/2/cdf84438b8c3459d84b588aa8562456f/artifacts,2022-02-17 14:49:38.174000+00:00,2022-02-17 17:04:18.572000+00:00,0.0,0.27733951807022095,,0.0,0.27792420983314514,0.21093414723873138,,,0.0,0.0,0.29137980937957764,0.27792420983314514,0.28184443712234497,0.00842888280749321,0.28184443712234497,0.2773504853248596,39.0,,,,,,,,,,,,,5,5,2,4,1,False,,pedaling,4,False,run.py,federico,LOCAL
0abb1a7e6c704fbf834bcf559ff9b24b,2,FINISHED,/home/federico/mlruns/2/0abb1a7e6c704fbf834bcf559ff9b24b/artifacts,2022-02-17 13:00:27.706000+00:00,2022-02-17 14:49:38.153000+00:00,1.886227256040673e-13,0.35402795672416687,,1.727903966286642e-24,0.3534640669822693,0.17925392091274261,86.15686855994682,86.15686798095703,1.8862273125797718e-13,1.72790388730156e-24,0.3229260742664337,0.3534640669822693,0.3379347324371338,-0.0009765588329173625,0.3379347324371338,0.35366037487983704,35.0,9.215476036071777,9.21547577101664,,,,,,,,,,,5,3,2,4,1,False,ReLU(),pedaling,4,True,run.py,federico,LOCAL
fdc2d2696b4c436184c14b9c59e8cb8b,2,FINISHED,/home/federico/mlruns/2/fdc2d2696b4c436184c14b9c59e8cb8b/artifacts,2022-02-17 09:45:14.424000+00:00,2022-02-17 13:00:27.471000+00:00,0.0,0.33730095624923706,0.2783906161785126,0.0,0.3452506959438324,0.17385020852088928,,,0.0,0.0,0.2944791913032532,0.6237925291061401,0.6188159584999084,-0.004370231181383133,0.34086477756500244,0.3337218761444092,36.0,,,1.0,0.16785714030265808,0.0,0.2783011198043823,0.277951717376709,0.0071428571827709675,0.0,0.2785417437553406,0.0,0.0,5,3,2,4,1,True,ReLU(),pedaling,4,False,run.py,federico,LOCAL
536e4b785c2e4cb385f38238a06e131d,2,FINISHED,/home/federico/mlruns/2/536e4b785c2e4cb385f38238a06e131d/artifacts,2022-02-17 06:43:14.817000+00:00,2022-02-17 09:45:14.350000+00:00,4.652967024353499e-10,0.35653987526893616,0.27926719188690186,4.788121017090364e-19,0.356879860162735,0.1802673041820526,29.066843350506012,28.06627082824707,1.4816244064963513e-10,4.949229187541991e-18,0.32526010274887085,0.6362254619598389,0.6158186793327332,-5.818754289066419e-05,0.3380524814128876,0.3546155095100403,34.0,5.341979503631592,5.423011222148219,0.0,0.16325756907463074,0.9545454382896423,0.27926433086395264,0.2777661383152008,0.02500000037252903,0.0,0.2793457806110382,0.0,0.0,5,3,2,4,1,True,ReLU(),pedaling,4,True,run.py,federico,LOCAL
ad1cb88116da48e7a1f6832d0067d0b8,2,FINISHED,/home/federico/mlruns/2/ad1cb88116da48e7a1f6832d0067d0b8/artifacts,2022-02-17 04:47:04.611000+00:00,2022-02-17 06:43:14.521000+00:00,0.0,0.33624428510665894,,0.0,0.31934332847595215,0.17276860773563385,,,0.0,0.0,0.30202433466911316,0.31934332847595215,0.34165436029434204,-0.004081629682332277,0.34165436029434204,0.33624428510665894,39.0,,,,,,,,,,,,,5,3,2,4,1,False,,pedaling,4,False,run.py,federico,LOCAL
86b639058d63412f88f98791027b17c6,2,RUNNING,/home/federico/mlruns/2/86b639058d63412f88f98791027b17c6/artifacts,2022-02-17 04:46:28.637000+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,2,4,4,False,,pedaling,4,False,run.py,federico,LOCAL
60ff280d667f4e0fbc31761c4ed5ab07,2,RUNNING,/home/federico/mlruns/2/60ff280d667f4e0fbc31761c4ed5ab07/artifacts,2022-02-17 04:46:04.129000+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,2,4,4,False,,pedaling,4,False,run.py,federico,LOCAL
22f33ee037ed4d66a9a36710f40494f5,2,FINISHED,/home/federico/mlruns/2/22f33ee037ed4d66a9a36710f40494f5/artifacts,2022-02-17 02:48:54.268000+00:00,2022-02-17 04:46:04.097000+00:00,1.6192211687926515e-13,0.32094570994377136,,4.212738607971731e-25,0.32133346796035767,0.18861886858940125,98.81674933152554,98.8167495727539,1.6192211146123098e-13,4.212738377137685e-25,0.31099316477775574,0.32133346796035767,0.3060923218727112,0.0008159673307090998,0.3060923218727112,0.32044416666030884,37.0,9.935205459594727,9.935205522841677,,,,,,,,,,,3,5,2,4,2,False,ReLU(),pedaling,4,True,run.py,federico,LOCAL
cf9d20f65cc84e9cb631a0e394098664,2,FINISHED,/home/federico/mlruns/2/cf9d20f65cc84e9cb631a0e394098664/artifacts,2022-02-17 01:00:35.964000+00:00,2022-02-17 02:48:54.161000+00:00,0.0,0.28955376148223877,0.2777884006500244,0.0,0.2769601345062256,0.19291946291923523,,,0.0,0.0,0.2846682071685791,0.5547285079956055,0.589266300201416,0.00010083849338116124,0.3114887475967407,0.2870071828365326,34.0,,,0.0,0.1666666716337204,0.0,0.2777879238128662,0.27777713537216187,0.0,0.0,0.2777683734893799,1.0,0.0,3,5,2,4,2,True,ReLU(),pedaling,4,False,run.py,federico,LOCAL
021e362c338b47138cb82872d902eae2,2,FINISHED,/home/federico/mlruns/2/021e362c338b47138cb82872d902eae2/artifacts,2022-02-16 21:02:26.409000+00:00,2022-02-17 01:00:35.858000+00:00,2.094719143971925e-09,0.32120001316070557,0.2775421142578125,3.290088717989251e-17,0.31847572326660156,0.18785470724105835,52.37642379495958,52.37642288208008,2.094719064871242e-09,3.2900886189377115e-17,0.30594947934150696,0.5927637219429016,0.584105372428894,-0.0019750262144953012,0.3063068091869354,0.31961944699287415,39.0,7.272050380706787,7.272050492869437,0.09166666865348816,0.17230196297168732,0.16363635659217834,0.2773309051990509,0.2777990400791168,0.17499999701976776,0.20000000298023224,0.2742878794670105,0.07017543911933899,0.3333333432674408,3,5,2,4,2,True,ReLU(),pedaling,4,True,run.py,federico,LOCAL
e77dd9f724e64af78b909b608fff97a5,2,FINISHED,/home/federico/mlruns/2/e77dd9f724e64af78b909b608fff97a5/artifacts,2022-02-16 19:02:17.120000+00:00,2022-02-16 21:02:26.074000+00:00,0.0,0.3118717074394226,,0.0,0.3131965696811676,0.18360882997512817,,,0.0,0.0,0.30682364106178284,0.3131965696811676,0.3085743486881256,-0.0011790350545197725,0.3085743486881256,0.31134581565856934,39.0,,,,,,,,,,,,,3,5,2,4,2,False,,pedaling,4,False,run.py,federico,LOCAL
017f2733f54c4fd78b555ecf6cac32fd,2,RUNNING,/home/federico/mlruns/2/017f2733f54c4fd78b555ecf6cac32fd/artifacts,2022-02-16 19:01:45.670000+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,2,4,2,False,,pedaling,4,False,run.py,federico,LOCAL
39cb64dbd542496fb3da99a5266b8881,2,FINISHED,/home/federico/mlruns/2/39cb64dbd542496fb3da99a5266b8881/artifacts,2022-02-16 16:25:24.481000+00:00,2022-02-16 19:01:45.623000+00:00,1.6291261148726555e-14,0.28926825523376465,,5.814698046467153e-26,0.28924301266670227,0.18229325115680695,670.2490105667121,670.2490234375,1.6291260807282763e-14,5.814698001605438e-26,0.2911913990974426,0.28924301266670227,0.28752294182777405,0.0013081843499094248,0.28752294182777405,0.28926751017570496,34.0,25.8370304107666,25.83702954397267,,,,,,,,,,,3,5,2,4,1,False,ReLU(),pedaling,4,True,run.py,federico,LOCAL
4cfd764d6dec493bb1f9acbd7e850bab,2,FINISHED,/home/federico/mlruns/2/4cfd764d6dec493bb1f9acbd7e850bab/artifacts,2022-02-16 11:16:43.911000+00:00,2022-02-16 16:25:24.305000+00:00,0.0,0.2866479158401489,0.2777743637561798,0.0,0.2866343855857849,0.17907525599002838,,,0.0,0.0,0.28584399819374084,0.5644096732139587,0.5663282871246338,0.04375069588422775,0.28855064511299133,0.28665196895599365,39.0,,,0.0,0.1663888841867447,0.0,0.27777454257011414,0.27777713537216187,0.0,0.0,0.27777519822120667,0.9900000095367432,0.008333333767950535,3,5,2,4,1,True,ReLU(),pedaling,4,False,run.py,federico,LOCAL
eb62c84d2f234fe4a34dd3280b5e516b,2,FINISHED,/home/federico/mlruns/2/eb62c84d2f234fe4a34dd3280b5e516b/artifacts,2022-02-16 07:33:20.833000+00:00,2022-02-16 11:16:43.742000+00:00,1.9395519477320618e-14,0.28926339745521545,0.27806276082992554,8.649262633391239e-26,0.2892613112926483,0.18233998119831085,670.7002797534119,670.7002563476562,1.9395519668423053e-14,8.649262735338841e-26,0.29125508666038513,0.5670499801635742,0.5653398036956787,-0.0018694582395255566,0.2875206470489502,0.2892630696296692,34.0,25.85000991821289,25.850009920431994,0.07500000298023224,0.17354466021060944,0.16363635659217834,0.2772900462150574,0.27781912684440613,0.6000000238418579,0.01666666753590107,0.2777887284755707,0.05263157933950424,0.13333334028720856,3,5,2,4,1,True,ReLU(),pedaling,4,True,run.py,federico,LOCAL
0088c23e324047e0aa53f27ac26ae038,2,FINISHED,/home/federico/mlruns/2/0088c23e324047e0aa53f27ac26ae038/artifacts,2022-02-16 05:42:34.155000+00:00,2022-02-16 07:33:20.390000+00:00,0.0,0.2873477339744568,,0.0,0.28733912110328674,0.17892973124980927,,,0.0,0.0,0.2865477204322815,0.28733912110328674,0.2890639305114746,0.0010317994747310877,0.2890639305114746,0.28733474016189575,34.0,,,,,,,,,,,,,3,5,2,4,1,False,,pedaling,4,False,run.py,federico,LOCAL
4b01270a7ad84e9caedef82d00588890,2,FINISHED,/home/federico/mlruns/2/4b01270a7ad84e9caedef82d00588890/artifacts,2022-02-16 00:27:02.175000+00:00,2022-02-16 05:42:34.062000+00:00,6.808033390167428e-14,0.2708893418312073,,1.153562888099231e-25,0.27038711309432983,0.22955501079559326,804.9635918748342,804.963623046875,6.808033412193659e-14,1.1535628131114252e-25,0.3043839633464813,0.27038711309432983,0.2840946316719055,0.0008687818772159517,0.2840946316719055,0.2704112231731415,39.0,27.12433624267578,27.124336093984617,,,,,,,,,,,3,3,2,4,1,False,ReLU(),pedaling,4,True,run.py,federico,LOCAL
119dc9bf4e51415ca8521246ed095e05,2,FINISHED,/home/federico/mlruns/2/119dc9bf4e51415ca8521246ed095e05/artifacts,2022-02-15 17:44:31.263000+00:00,2022-02-16 00:27:01.878000+00:00,0.0,0.2872321605682373,0.27777785062789917,0.0,0.2874417304992676,0.178411066532135,,,0.0,0.0,0.28606143593788147,0.565219521522522,0.5887231230735779,0.002929159440100193,0.31094518303871155,0.2872585654258728,34.0,,,0.0,0.1666666716337204,0.0,0.27777785062789917,0.27777713537216187,0.0,0.0,0.27777785062789917,1.0,0.0,3,3,2,4,1,True,ReLU(),pedaling,4,False,run.py,federico,LOCAL
29f34048e905481a828483399ee88149,2,FINISHED,/home/federico/mlruns/2/29f34048e905481a828483399ee88149/artifacts,2022-02-15 10:43:59.100000+00:00,2022-02-15 17:44:30.939000+00:00,5.702575386241915e-14,0.27113109827041626,0.2775387167930603,6.274690235872512e-26,0.27110210061073303,0.22879207134246826,818.8443390921149,818.8443603515625,5.702575456116576e-14,6.274690054182767e-26,0.3032347857952118,0.5477851629257202,0.5618821978569031,0.001549797598272562,0.28407448530197144,0.27061524987220764,34.0,26.981395721435547,26.981396380427515,0.7166666388511658,0.16766346991062164,0.04545454680919647,0.2775134742259979,0.27780744433403015,0.03333333507180214,0.03333333507180214,0.2766830325126648,0.04385964944958687,0.13333334028720856,3,3,2,4,1,True,ReLU(),pedaling,4,True,run.py,federico,LOCAL
ad90607b5d7d4730b915bac14e23326b,2,FINISHED,/home/federico/mlruns/2/ad90607b5d7d4730b915bac14e23326b/artifacts,2022-02-15 08:34:24.546000+00:00,2022-02-15 10:43:58.345000+00:00,0.0,0.27225056290626526,,0.0,0.27295583486557007,0.22587323188781738,,,0.0,0.0,0.29430362582206726,0.27295583486557007,0.2837854325771332,-0.0010537593625485897,0.2837854325771332,0.27184560894966125,38.0,,,,,,,,,,,,,3,3,2,4,1,False,,pedaling,4,False,run.py,federico,LOCAL
88bccface0c24bed9fe8420c2c6e41c1,2,FINISHED,/home/federico/mlruns/2/88bccface0c24bed9fe8420c2c6e41c1/artifacts,2022-02-15 06:50:03.788000+00:00,2022-02-15 08:34:24.533000+00:00,1.894974958287553e-12,0.32377707958221436,,7.212175025479394e-24,0.32377633452415466,0.17179016768932343,-1.462302603969919,-1.462302565574646,1.8949750622831996e-12,7.212175286092632e-24,0.3035838007926941,0.32377633452415466,0.3126300573348999,0.0,0.3126300573348999,0.3237789273262024,34.0,0.7204488515853882,0.7204488419358448,,,,,,,,,,,5,5,1,4,4,False,ReLU(),pedaling,4,True,run.py,federico,LOCAL
6dc2864bcad4448db6d4dcc44b4a9a4f,2,FINISHED,/home/federico/mlruns/2/6dc2864bcad4448db6d4dcc44b4a9a4f/artifacts,2022-02-15 05:06:40.340000+00:00,2022-02-15 06:50:03.727000+00:00,0.0,0.3192044496536255,0.2777779698371887,0.0,0.31919822096824646,0.17073993384838104,,,0.0,0.0,0.3025079369544983,0.5969762802124023,0.5930799245834351,-3.183002379109279e-16,0.31530284881591797,0.3192211389541626,34.0,,,0.0,0.1666666716337204,0.0,0.2777779698371887,0.27777713537216187,0.0,1.0,0.2777777910232544,0.0,0.0,5,5,1,4,4,True,ReLU(),pedaling,4,False,run.py,federico,LOCAL
dce641d6c7bd4ec68f9dc07564ed9f2a,2,FINISHED,/home/federico/mlruns/2/dce641d6c7bd4ec68f9dc07564ed9f2a/artifacts,2022-02-15 03:23:43.872000+00:00,2022-02-15 05:06:40.152000+00:00,1.894974958287553e-12,0.32377707958221436,0.2777777314186096,7.212175025479394e-24,0.32377633452415466,0.17179016768932343,-1.462302603969919,-1.462302565574646,1.8949750622831996e-12,7.212175286092632e-24,0.3035838007926941,0.6015540361404419,0.5904077887535095,0.0,0.3126300573348999,0.3237789273262024,34.0,0.7204488515853882,0.7204488419358448,0.0,0.1666666716337204,0.0,0.2777777314186096,0.27777713537216187,0.0,0.0,0.27777770161628723,1.0,0.0,5,5,1,4,4,True,ReLU(),pedaling,4,True,run.py,federico,LOCAL
5236e5b687c74b938b4f182789745158,2,FINISHED,/home/federico/mlruns/2/5236e5b687c74b938b4f182789745158/artifacts,2022-02-15 01:40:04.233000+00:00,2022-02-15 03:23:43.587000+00:00,0.0,0.31923577189445496,,0.0,0.31923070549964905,0.17074523866176605,,,0.0,0.0,0.3025282621383667,0.31923070549964905,0.3153313398361206,-3.183002379109279e-16,0.3153313398361206,0.3192455470561981,34.0,,,,,,,,,,,,,5,5,1,4,4,False,,pedaling,4,False,run.py,federico,LOCAL
1ead2c14d1f048b0a76fb5e549013161,2,FINISHED,/home/federico/mlruns/2/1ead2c14d1f048b0a76fb5e549013161/artifacts,2022-02-14 23:55:50.659000+00:00,2022-02-15 01:40:04.221000+00:00,3.1124068093754757e-12,0.32496708631515503,,1.0143961591376086e-23,0.32509326934814453,0.17215999960899353,-1.7888592085409283,-1.788859248161316,3.1124068166493712e-12,1.0143961584138003e-23,0.3042988181114197,0.32509326934814453,0.3137417733669281,0.007297425996512175,0.3137417733669281,0.32488760352134705,34.0,0.1410059928894043,0.14100598922673754,,,,,,,,,,,5,3,1,4,4,False,ReLU(),pedaling,4,True,run.py,federico,LOCAL
24daddd35334486083944e03dc2251af,2,FINISHED,/home/federico/mlruns/2/24daddd35334486083944e03dc2251af/artifacts,2022-02-14 20:16:07.298000+00:00,2022-02-14 23:55:50.472000+00:00,0.0,0.2788788080215454,0.27777785062789917,0.0,0.27880141139030457,0.18901051580905914,,,0.0,0.0,0.2845400273799896,0.5565792918205261,0.5612492561340332,0.006013287231326103,0.2834717035293579,0.2789169251918793,39.0,,,0.0,0.1666666716337204,0.0,0.27777785062789917,0.27777713537216187,0.0,0.0,0.27777785062789917,1.0,0.0,5,3,1,4,4,True,ReLU(),pedaling,4,False,run.py,federico,LOCAL
e775aeb5ecd841339eaeac65967bb38d,2,FINISHED,/home/federico/mlruns/2/e775aeb5ecd841339eaeac65967bb38d/artifacts,2022-02-14 18:28:59.408000+00:00,2022-02-14 20:16:07.236000+00:00,3.24896590662291e-12,0.3249424397945404,0.276532381772995,1.1219290234579961e-23,0.3251704275608063,0.1721820831298828,-1.715470706123657,-1.7154706716537476,3.2489659834017415e-12,1.1219290216578824e-23,0.30434998869895935,0.6017199754714966,0.5914344191551208,0.005023603793233633,0.31370699405670166,0.3249686062335968,34.0,0.1862604320049286,0.18626043789091637,0.0,0.14671717584133148,0.26363635063171387,0.2765081524848938,0.27772748470306396,0.0,0.008333333767950535,0.27654945850372314,0.0,0.6083333492279053,5,3,1,4,4,True,ReLU(),pedaling,4,True,run.py,federico,LOCAL
bc507ce02c6042ad88fbdf1587ffdad7,2,FINISHED,/home/federico/mlruns/2/bc507ce02c6042ad88fbdf1587ffdad7/artifacts,2022-02-14 16:41:24.558000+00:00,2022-02-14 18:28:59.133000+00:00,0.0,0.32007068395614624,,0.0,0.32041803002357483,0.17084866762161255,,,0.0,0.0,0.30331090092658997,0.32041803002357483,0.3163108229637146,-0.002316736616194248,0.3163108229637146,0.3200352191925049,34.0,,,,,,,,,,,,,5,3,1,4,4,False,,pedaling,4,False,run.py,federico,LOCAL
c4331e3a901b45119ac1c4b52ef49c8a,2,FINISHED,/home/federico/mlruns/2/c4331e3a901b45119ac1c4b52ef49c8a/artifacts,2022-02-14 14:52:14.621000+00:00,2022-02-14 16:41:24.547000+00:00,4.5274664983827256e-13,0.2848474085330963,,1.0242812568117973e-24,0.280987024307251,0.21128714084625244,1.199999565380554,1.1999995708465576,4.527466455125223e-13,1.0242812155577672e-24,0.30332449078559875,0.280987024307251,0.3111504018306732,0.007175389677286148,0.3111504018306732,0.2843550145626068,34.0,1.7888541221618652,1.7888541390888983,,,,,,,,,,,5,5,1,4,2,False,ReLU(),pedaling,4,True,run.py,federico,LOCAL
ed63daeec8a64c70aed4ba7f080e5d81,2,FINISHED,/home/federico/mlruns/2/ed63daeec8a64c70aed4ba7f080e5d81/artifacts,2022-02-14 11:00:15.756000+00:00,2022-02-14 14:52:14.560000+00:00,0.0,0.28579145669937134,0.27777785062789917,0.0,0.2857486605644226,0.17988310754299164,,,0.0,0.0,0.28560876846313477,0.5635265111923218,0.5657092332839966,0.014669222757220268,0.28793177008628845,0.28587210178375244,39.0,,,0.0,0.1666666716337204,0.0,0.27777785062789917,0.27777713537216187,0.0,0.0,0.27777785062789917,1.0,0.0,5,5,1,4,2,True,ReLU(),pedaling,4,False,run.py,federico,LOCAL
7e4485fe039244aa880133e29b328c81,2,FINISHED,/home/federico/mlruns/2/7e4485fe039244aa880133e29b328c81/artifacts,2022-02-14 08:06:22.045000+00:00,2022-02-14 11:00:15.688000+00:00,1.1997389989947622e-12,0.28530120849609375,0.27732744812965393,1.4644016455841858e-24,0.28325656056404114,0.21481731534004211,1.1999993196276693,1.1999988555908203,5.414447102475295e-13,7.1914533172786e-24,0.3064442574977875,0.5606503486633301,0.5883694887161255,0.006446495186537504,0.3105766177177429,0.2853979468345642,34.0,1.7888537645339966,1.7888540017555583,0.0,0.1867690086364746,0.0,0.2773161828517914,0.2777933180332184,0.7166666388511658,0.0,0.2773936092853546,0.07894736528396606,0.32499998807907104,5,5,1,4,2,True,ReLU(),pedaling,4,True,run.py,federico,LOCAL
ba2e0ac160d2470b86122862c8b70628,2,FINISHED,/home/federico/mlruns/2/ba2e0ac160d2470b86122862c8b70628/artifacts,2022-02-14 06:02:41.776000+00:00,2022-02-14 08:06:21.763000+00:00,0.0,0.29006707668304443,,0.0,0.2894124984741211,0.2154151201248169,,,0.0,0.0,0.3003339171409607,0.2894124984741211,0.3117513656616211,-0.0028997219633311033,0.3117513656616211,0.2896106243133545,39.0,,,,,,,,,,,,,5,5,1,4,2,False,,pedaling,4,False,run.py,federico,LOCAL
03120f128e1e4984b89eb161caab07cb,2,FINISHED,/home/federico/mlruns/2/03120f128e1e4984b89eb161caab07cb/artifacts,2022-02-14 04:12:46.168000+00:00,2022-02-14 06:02:41.764000+00:00,1.239559415181323e-12,0.29249075055122375,,7.682538073382854e-24,0.29249057173728943,0.17995813488960266,1.2000000000000002,1.2000000476837158,1.2395594533448628e-12,7.682537718823317e-24,0.2912133038043976,0.29249057173728943,0.28946998715400696,0.0,0.28946998715400696,0.2924908995628357,34.0,1.7888543605804443,1.7888543819998322,,,,,,,,,,,5,3,1,4,2,False,ReLU(),pedaling,4,True,run.py,federico,LOCAL
